weighted directed
4622 9821 81
817 4226 44
8924 4653 73
2943 5294 51
5512 3753 37
6595 7924 100
5574 9435 67
8330 1848 92
2865 5524 98
8552 6162 45
7447 1505 75
6979 4393 24
1968 4659 17
5231 1099 52
9903 6469 96
8466 470 74
9332 4672 72
8188 502 99
5845 7461 76
3754 938 89
1311 2197 16
4580 3159 38
4985 3278 39
4063 1250 24
780 6437 30
6530 9391 70
2607 3738 36
4852 6730 96
6484 1743 56
9566 2087 71
4554 4847 3
3877 5017 7
1100 9789 90
1897 426 51
6296 1351 69
7470 5494 82
9521 980 44
6844 8876 10
6167 7241 73
8809 5795 24
1719 5201 85
7896 8752 38
5120 9987 28
2246 8654 82
8543 9913 22
9000 964 13
4046 3342 0
7894 6416 36
4340 4725 40
6372 9599 34
4837 3136 70
1897 7445 19
6012 7707 95
179 5404 93
6275 4743 72
197 8761 91
5632 8887 96
9883 9526 65
6200 4565 77
5293 7556 79
6322 2719 66
1562 6490 75
7985 6310 76
9704 9017 54
9544 6635 37
6905 6622 48
2200 9323 13
519 3444 42
2308 6978 63
4296 4831 32
2310 4747 20
5658 5085 54
302 1398 35
1510 9643 62
1841 1380 36
6592 9162 93
778 1007 29
5974 4453 81
4570 2719 86
4946 7285 11
5803 1333 10
2269 1701 32
1739 7942 24
2987 7432 38
4410 8115 100
9087 5754 38
939 4695 55
2324 1120 44
4500 1207 90
8318 8776 86
1109 415 67
9162 5606 3
7603 3940 68
558 3060 32
5814 6492 73
1151 7356 11
4130 5694 88
2425 682 10
6736 1947 96
1495 3586 73
2092 3914 59
6062 3808 39
7536 9125 3
8203 8080 25
6355 129 87
8184 435 19
1905 5966 13
5991 431 40
1905 949 91
9292 9844 87
7088 613 96
5639 2811 74
5989 2477 30
468 5793 37
2310 8448 97
1423 2376 38
722 7411 28
4899 3063 43
8163 2549 43
1895 1322 47
619 8912 40
6972 4129 90
154 7082 37
4746 2937 15
9748 884 0
6889 2781 3
8255 9303 54
3131 1684 31
70 7923 94
6925 5468 86
9822 8410 96
21 1102 64
6778 533 52
5537 9114 79
9564 5931 90
5628 2559 20
8239 7701 40
7982 4186 85
9835 3507 5
3322 7374 40
7315 9536 12
5465 2527 57
4631 8170 47
7429 3217 40
9853 225 87
1437 2302 33
5415 2903 96
1686 7075 89
685 3040 85
2805 8092 8
6919 2352 75
5273 4463 99
7035 2600 60
3802 7693 90
3356 4885 74
4714 3235 11
2203 3142 16
2135 8999 27
4431 761 68
5520 9208 5
9662 1634 27
4314 9512 99
3049 9686 93
5097 1911 52
2909 2267 0
7622 5444 0
7085 6436 17
5054 9232 18
3936 5940 70
4009 9584 6
5241 1328 94
2166 1145 94
3894 4075 4
8228 5830 0
6647 4989 50
2199 6035 87
1158 6205 44
7045 3087 47
2105 8885 61
7175 3318 54
4171 5224 20
7704 9739 97
5203 2576 95
525 723 19
2591 5340 98
1057 2779 5
7527 1238 75
355 2374 10
7481 4426 36
4595 4374 73
3917 3547 1
75 5458 79
1670 5494 5
2642 9387 22
2977 9097 33
2239 2490 81
7389 1023 35
972 8202 95
5142 9402 67
1770 6471 54
3991 5350 38
3376 9471 52
2820 7170 89
9617 726 89
8784 1061 11
96 6818 84
2992 6226 45
5804 6044 63
3626 5636 21
6338 5724 67
3375 4129 53
3117 8282 83
9718 6779 39
957 4698 65
5114 2620 86
5177 1395 75
7352 6768 35
1304 7838 12
6106 5404 53
6794 1958 61
2478 3020 27
476 4889 6
2995 9720 95
8891 867 98
2738 9205 58
9083 8562 7
291 9627 95
6189 5431 47
3534 5629 65
9051 7884 82
8196 5767 83
2805 5951 77
5318 1881 48
111 6636 28
3024 596 8
670 311 32
4988 9206 7
3958 5291 36
6615 9478 1
658 2481 61
7429 3604 50
9802 5013 0
4619 6538 33
6405 8723 69
3130 7959 12
4754 4935 8
5861 2254 46
967 7133 100
2181 2432 13
1771 6016 68
4921 6197 70
3581 6029 7
1636 2439 47
3738 354 43
6209 4838 25
1887 2046 14
5125 1102 95
708 6007 86
4229 7133 68
3272 3666 70
2773 1317 87
9740 1159 73
6604 8059 27
9213 1202 88
802 851 76
9597 9766 66
4039 1684 55
1540 5556 77
9769 6531 35
8300 276 4
2261 2073 17
8183 4764 9
2048 8119 2
7724 314 76
3364 380 28
9675 3843 64
6553 2849 86
9893 1833 45
5933 8938 5
7473 1271 59
3789 4721 91
7178 6647 97
1111 2754 2
909 7498 70
758 2083 63
3598 5960 3
4575 7132 4
5051 9138 55
5916 7768 1
8017 9670 31
7694 2236 51
1416 9915 98
5453 3594 21
8240 3673 64
8047 7944 60
6062 2957 75
9339 7710 33
7519 992 63
9220 458 22
2463 9615 97
8866 9024 30
7239 3098 72
4226 6743 70
9060 7902 83
1197 3782 66
5955 7511 19
7156 8359 59
3888 8601 23
1373 4531 20
6877 619 66
9140 9885 61
8927 6091 45
4549 4331 10
9492 8848 61
6688 3927 34
2076 1519 39
7764 536 71
7827 7361 9
9090 2821 89
3039 6022 37
7888 1221 95
2119 610 5
7296 1480 35
2300 1583 88
3902 695 13
4429 3598 70
1971 9331 2
8437 4193 7
5283 9270 22
5103 3111 29
2116 2253 82
8599 6092 59
4386 1872 75
5465 329 27
526 7478 15
4710 9171 75
9671 8435 42
6756 9911 0
8795 2428 31
3433 4713 2
512 8000 43
5142 9787 90
2037 3513 6
7322 8564 98
408 8199 50
8663 6014 89
6671 2129 53
2529 7984 62
6121 3618 34
1931 3948 43
5840 5316 61
6930 5251 94
43 9629 1
9921 7953 11
218 6423 77
403 2021 92
2428 7686 91
5814 5003 58
7947 8946 26
6344 6317 65
8458 1224 32
3726 3144 34
1518 4183 36
5096 8875 62
4154 7330 42
9904 3907 6
6551 6927 69
2920 1020 81
5687 9960 19
3480 2975 87
1191 3026 66
7691 8933 90
9389 5 4
7826 130 63
1247 9737 5
9277 2306 74
4745 8631 75
6025 1120 11
3531 7140 37
4254 3742 66
7002 6597 10
1403 3953 61
7906 3205 78
9153 5879 27
6505 3788 70
8980 4384 58
743 6869 52
785 1847 40
9876 2683 55
5136 4300 87
2452 6449 68
4 1054 39
5394 9081 24
2860 9006 2
7876 7832 100
6419 4211 2
7789 1849 48
6049 7708 77
4547 6646 98
9764 7311 83
5271 2780 45
2750 6553 52
4736 1225 100
7142 2501 86
4853 5750 32
7997 324 15
5485 8074 74
9276 7596 24
8313 8424 82
4773 5074 7
5429 2813 9
484 5715 96
6887 2796 27
4363 4441 94
9834 3618 60
4779 7879 72
9654 6331 51
6016 5751 92
5211 5937 13
8891 6009 48
5004 3721 100
1120 449 99
8122 8694 48
1816 3921 6
3907 9297 81
7394 8554 74
7638 9539 90
245 5026 17
1739 651 78
1696 9898 38
1483 1153 72
480 3334 26
6477 7786 68
7061 3804 56
9860 7616 11
4855 7342 82
8528 4922 54
4321 9182 34
8298 9482 69
5588 5376 23
5492 9091 28
2979 8831 91
1630 2739 48
9303 3749 60
2327 8249 97
779 259 30
3057 8771 58
8415 3648 30
5087 3916 97
220 7357 61
8585 3184 21
5439 7079 86
1543 9818 83
6615 2641 33
9475 1195 70
3775 6443 1
7893 1215 81
6531 1226 4
7119 5320 68
7121 406 0
7895 9493 37
3839 1288 57
3811 4557 68
415 1878 66
5404 2795 10
4600 9818 0
965 5256 30
402 4072 92
3660 1365 11
8684 5315 29
4728 6319 62
2150 6539 15
7333 6292 74
1995 6412 73
4956 3746 81
3588 1413 43
7985 3420 39
3816 674 59
3537 151 51
8251 472 23
4859 6624 48
7221 5060 97
262 8415 60
2682 6867 29
5820 300 78
8997 7294 50
1284 6294 32
275 2652 30
3578 5689 51
1093 2427 9
473 2638 61
4255 2342 12
328 752 65
4278 5285 56
3029 8094 96
1752 93 92
1758 4026 76
8672 3183 25
9132 1590 98
3641 6727 77
8840 6211 100
175 8989 41
176 6850 99
9768 9141 27
2532 1257 74
5774 9266 44
8885 7880 18
5294 572 23
8858 2946 36
377 9733 44
6034 6787 28
3994 1842 32
200 5754 11
4251 9551 13
760 1189 55
4748 2178 95
9661 7561 24
2977 9968 62
4703 5032 71
9850 3508 35
8855 4721 18
1411 1598 76
5946 4932 35
5291 6177 16
8277 8286 62
1136 9909 100
4236 9579 55
4428 2905 27
757 9859 2
5650 2132 40
1039 668 52
8227 2231 30
8328 8572 17
2516 6983 13
5692 9708 18
8397 5326 88
805 1952 2
8396 8027 64
3718 2321 93
1181 8106 81
6673 3078 93
92 2162 35
9467 1595 22
9759 32 61
1719 3541 9
7131 9150 56
5370 1979 95
1825 4482 60
4912 7498 29
1818 6040 16
3200 5257 13
8904 8531 10
6879 1041 69
9240 2455 92
8932 8243 18
5547 5136 5
7453 9714 44
7127 7785 71
7359 5826 59
3843 2427 38
3794 5111 84
4554 1690 57
1676 2916 83
9856 9678 2
7167 1803 82
3812 8728 22
289 2117 44
2853 9504 22
7732 5473 79
4692 9417 84
5784 5574 34
1603 6957 42
1993 643 26
2582 1373 64
8857 9239 59
9600 7445 0
2158 677 26
7909 6525 61
5366 2839 8
2590 7328 97
5902 541 10
8667 3028 81
5421 4186 86
3847 9498 11
8545 7668 89
4837 1909 89
7425 1515 16
4539 4380 30
1275 803 79
3095 7025 28
4623 1120 24
1147 6026 33
7695 3520 34
7003 3543 84
3117 9400 99
946 4246 78
2154 56 54
5100 5545 100
8170 5386 46
8761 6052 37
8729 4409 14
4561 8706 68
284 7098 85
1830 8663 11
4571 2783 98
8587 1307 13
5122 889 6
9251 7965 100
8782 462 56
9320 7773 38
5411 421 91
2301 3836 94
3509 295 73
2558 846 24
3801 4504 78
5541 4200 100
3362 2413 35
8204 6018 8
7207 7470 90
1166 4653 100
867 5882 32
602 7484 95
8143 7228 56
23 5033 49
5919 4442 46
352 6185 82
3353 2951 30
5726 932 75
8562 7134 27
105 5273 61
3405 2727 66
982 805 79
5960 2806 34
5988 1275 67
4576 694 8
8057 5594 96
2278 6321 82
9102 1178 79
3079 9354 12
9758 8811 58
6803 1531 5
1146 1602 73
1019 7183 74
6523 2610 43
4311 1065 98
9029 9238 20
7047 9859 95
5922 5052 59
8041 7502 58
1709 5474 51
75 119 1
612 5913 17
4666 9432 36
2941 2133 56
6640 2883 89
1122 7486 90
9086 6750 14
7022 3737 1
6669 3817 15
5456 3768 13
289 4909 87
6110 7943 86
4084 6945 0
9732 9911 13
8895 5783 3
333 3844 23
195 9217 16
3536 1334 33
7612 4084 72
4925 7490 8
2585 1954 79
8099 639 29
7544 6976 80
7347 4397 70
5467 7629 98
6113 3381 68
9016 7945 59
8140 1624 30
4706 1520 69
521 6585 45
6582 977 51
2011 7573 12
2154 3122 0
9051 1535 79
5174 5366 42
3756 3684 93
7547 2117 17
8362 5159 79
2771 4468 37
9769 6885 95
8993 4895 8
7193 9712 61
8963 1740 24
6775 2145 51
5314 2216 54
506 8495 44
5725 4705 92
7998 1648 55
9275 2819 100
8523 2114 44
9345 7275 42
1447 9322 56
1006 5857 91
3087 3370 10
1579 8155 18
4662 2209 47
5320 7199 1
9472 3175 79
6942 6499 99
4235 3722 58
6813 4720 6
1001 8302 62
6121 619 8
8576 8353 13
8065 9706 48
2662 298 89
6149 1622 33
3488 8980 61
9650 3719 20
1759 9963 28
7661 5027 80
7782 947 96
6554 3943 20
2823 4606 52
9464 2346 64
3663 7207 17
2603 4007 53
3752 8486 81
9540 2570 66
5243 4948 87
3779 9212 88
3982 6332 3
5392 499 28
9663 8988 75
3626 118 10
6251 8184 11
711 5541 97
7764 1104 18
6592 2435 25
304 6336 46
5911 9028 61
254 4370 2
9574 5363 76
1845 8310 59
4143 7992 59
2704 3856 49
5999 3972 5
1651 1419 70
1755 4380 32
7730 1684 57
7549 2998 83
4581 3718 1
8507 6349 88
6636 1910 7
3617 4306 29
8343 9203 37
3282 3175 96
3360 8315 35
7250 3255 48
1995 3396 9
1133 1472 50
3579 8628 46
5666 5099 36
2060 3390 80
417 8397 77
1142 9950 84
2961 383 27
7785 3752 22
8087 2775 60
1622 3554 64
979 3998 65
1157 7579 4
682 2146 64
9837 5611 88
2306 5604 61
9348 2304 74
8264 8146 33
6846 6416 25
5731 6469 22
8019 2149 17
5739 22 54
2809 3079 13
8425 2973 65
4281 7826 14
4437 3557 30
8691 1265 40
391 7116 66
9066 6084 73
3020 9275 4
5676 1733 42
6233 8029 56
6617 5024 7
3819 801 63
842 4385 66
6266 8889 37
8774 9744 80
7954 8397 94
1683 5433 24
2024 173 100
8745 9440 39
5900 8229 34
70 6861 94
7816 7893 20
1459 8382 98
3471 2355 18
1064 2652 66
3263 635 75
2212 8534 63
9472 3299 20
1589 1688 6
8897 3629 70
4353 443 43
2820 8311 74
7227 3161 84
6571 6222 7
3580 2194 8
3950 3472 75
6024 6256 48
9692 9770 94
4682 6546 84
9705 1259 35
2222 6270 95
464 9447 98
5941 434 44
1292 8469 23
604 7787 55
7975 2076 3
7361 1309 58
8933 6620 3
5247 1955 96
406 2369 56
2112 9896 70
6112 7916 41
6573 2618 27
7946 1978 43
1502 389 2
8121 1991 27
3074 9985 64
8087 2461 1
4801 3226 74
289 7095 43
6161 1461 47
3451 2383 27
780 8397 91
8535 9579 15
1638 5386 1
5257 3684 94
6295 9590 55
75 1286 34
9234 546 58
1620 8289 15
7811 4227 99
354 1656 27
1910 1967 84
3724 679 48
4818 8990 46
6691 2493 43
2017 3081 57
3460 7426 88
9203 810 94
6074 8169 33
2903 468 89
8338 9968 9
305 8489 100
7411 7894 2
6039 5288 34
2196 440 6
3802 9068 8
4291 7150 57
6171 9375 88
2042 7567 38
3685 5114 46
97 1713 16
2591 3452 24
3552 2079 78
6606 7849 45
9379 7751 57
1898 9871 43
9018 3250 39
3660 6572 76
7491 3928 76
9516 8656 88
3646 8389 86
4822 3744 97
3360 775 2
8560 4037 25
482 2206 3
7448 823 54
1016 3532 55
1015 902 96
6509 867 96
3292 2759 40
3403 9361 10
3663 3776 12
4931 637 72
6216 2051 66
1208 1643 35
874 3555 80
721 3111 62
4415 2634 81
5622 1863 49
5565 4007 83
251 1215 1
1096 8884 33
3624 2226 82
7948 9076 58
4199 3584 92
8228 811 52
3638 7762 54
3966 2206 72
8582 4010 18
6946 4515 23
4499 1220 9
6631 5248 61
4931 3868 35
8580 6909 42
2756 7784 61
641 7796 94
7996 6392 85
4971 7389 49
779 299 25
7556 5746 53
6195 8082 34
1615 5989 81
9828 9885 68
1603 1571 1
3322 7869 9
5743 7100 83
8119 6359 29
1191 579 0
6208 4828 65
2169 2996 0
8 2309 25
7751 9972 64
2780 187 3
2510 1360 76
4717 7384 13
7853 8432 75
4608 5076 44
8207 6433 30
1869 7933 74
5892 1967 91
1359 9345 5
8048 2248 12
9632 4183 8
4594 6355 89
5587 27 34
8331 5372 4
742 4858 84
9413 8000 94
3865 9322 97
280 2336 57
8258 8629 40
7262 26 23
5960 7693 69
9681 3444 51
6216 2799 49
885 6548 76
9332 2487 16
9605 4137 2
8709 3674 21
8837 5506 75
241 2564 18
4286 105 21
6326 4830 39
2835 5405 61
397 8233 31
7177 9226 64
3426 6936 71
4698 4657 88
1776 1312 40
4532 4192 46
7437 3767 59
4080 887 44
1458 4804 32
8452 2794 74
3701 5715 15
6121 3482 1
5961 4389 56
6716 1350 70
1485 7682 74
9527 7474 6
464 7944 67
181 3922 26
7655 3442 37
7519 3274 40
9855 3414 5
1439 6804 35
3808 2910 48
9945 406 25
2715 1930 50
8548 2630 47
7251 6916 29
5590 4849 36
7243 2777 96
1645 2935 15
4189 2741 77
5821 413 39
2020 959 20
2718 473 12
2873 3610 86
7636 4871 2
2862 3543 27
5433 5002 91
2268 4366 57
4371 8207 88
7565 1914 19
2608 9825 56
5159 9611 3
5802 8507 75
1153 783 76
6785 802 93
9878 8600 77
7802 1794 4
7588 4560 85
4087 2462 94
4161 3558 52
4862 4377 28
2109 1102 35
3611 99 14
7854 6519 95
1520 6341 95
4318 9574 10
1223 2574 55
722 9038 46
9257 2987 22
9278 5089 37
9378 660 11
4658 4321 37
6409 3078 6
399 9393 60
9668 5672 8
965 9050 58
2742 9576 27
6167 4476 42
8239 9707 23
9586 5495 59
9650 8229 98
7676 9357 89
3039 7277 4
4126 9507 6
6012 4612 48
2271 1108 100
5122 2556 51
5086 5772 62
689 4960 25
4737 2022 36
9913 4285 4
5511 247 3
7411 7231 93
4342 9935 57
9186 6288 96
5102 8907 79
2639 633 50
2320 7182 40
6464 6265 6
296 5809 78
6709 5531 80
6188 3785 50
7847 1171 29
7549 6842 82
3733 6467 95
1244 710 45
4054 9415 51
2050 8312 65
347 8758 59
7392 3757 95
1754 9917 69
7506 7337 86
2359 5808 8
2401 3413 14
2140 4842 54
7158 1890 17
2023 7523 5
8047 1422 53
6596 3800 12
2234 2556 44
1852 9081 26
3347 4818 8
5781 425 90
1017 8457 14
1331 2158 98
8647 9223 98
6821 6815 6
6545 5041 34
9569 8507 39
8108 2310 19
7244 199 86
7019 4545 64
9197 3454 81
9273 1438 22
8717 9544 72
4167 295 33
516 3534 15
9057 4620 76
4537 898 49
4491 4383 94
8353 8339 11
9700 7316 72
6133 4065 90
6736 8217 7
2420 7225 78
2434 570 28
4502 9437 71
3611 6323 97
4155 3906 80
1036 8869 65
3572 1029 55
9881 5536 3
8147 5437 91
5733 9916 83
9556 72 50
5001 5959 92
32 8261 51
7393 1646 60
5572 6414 24
2076 8580 64
4592 5732 99
750 2368 41
9830 7944 63
1326 931 65
1554 4897 40
5575 3924 23
5044 6804 70
717 6887 16
1475 6227 11
2163 7357 80
9725 3373 1
3518 2328 32
9201 9025 30
7735 7149 33
8516 5677 16
7245 5223 31
5377 1190 56
6164 9010 77
8557 5515 11
6616 9697 74
4689 1013 38
7216 7087 91
8842 6077 92
1453 4057 98
885 4218 77
5448 1793 53
2381 2951 64
1652 7944 64
5204 5423 52
8572 1102 19
9523 3198 79
1247 342 90
4331 5301 4
4891 1850 26
4298 4802 16
1499 5656 32
7704 5368 18
5947 5184 61
5924 3815 28
8980 6992 11
2193 9803 2
1531 5275 43
6061 5876 75
1223 5742 62
9768 8316 63
8758 7395 87
8546 4795 47
7225 6101 93
3627 4755 54
9133 3469 37
4162 6624 7
5674 4803 95
7514 7450 18
7308 8301 35
2374 8512 32
4445 5835 64
9352 1999 57
8807 3147 85
1924 1558 16
8753 1186 88
6201 9541 94
4187 9126 51
8621 9774 23
6800 9006 91
9798 8684 56
1456 8860 44
9671 2737 21
5424 9865 36
8561 9395 39
8345 4608 60
5030 7390 44
5638 7829 62
6088 1289 66
3498 7067 72
2789 7483 85
8812 5336 98
7937 9007 0
6821 9699 21
8369 8608 43
3145 3375 95
9977 2135 93
4223 5534 13
2719 6770 8
9854 1777 37
5494 3630 32
7199 2831 85
5573 7932 47
3501 7899 32
9469 9263 21
5138 5594 29
7286 3843 51
4245 8490 48
1478 2866 48
2011 2133 88
8022 3965 89
1369 3253 75
7898 1442 6
4121 1564 42
5213 4186 37
8719 208 35
6853 4749 68
9854 3583 98
2103 6418 79
6254 7774 6
4551 931 27
1522 9810 68
9034 6002 67
1255 6491 53
5704 5998 35
6808 4314 67
7709 6109 67
983 5737 66
5533 9500 3
266 7996 93
4597 5592 93
955 8930 80
3621 1023 89
5226 541 4
1769 2680 32
2564 195 93
175 9033 12
4685 4755 16
2155 6998 43
1114 9758 6
1992 288 73
3869 7071 24
7097 8760 97
9984 1464 97
4012 6276 99
8934 169 97
1772 8898 29
4039 8327 56
1259 9503 29
6802 7247 61
9785 4019 63
7770 9191 71
1321 4692 69
4081 5793 94
9896 139 63
591 7481 36
2796 3412 58
1842 1537 85
9561 1390 13
1068 6586 52
6878 2513 42
8083 3059 14
6692 604 36
3019 1718 3
6324 6507 59
739 8976 46
9599 7682 19
4106 3552 28
4138 4065 98
3987 7938 65
4545 3754 4
8164 4759 70
2932 5389 96
9523 2435 75
5908 5816 74
3745 4930 3
9224 4191 27
1590 9811 28
8768 3132 35
5762 8506 74
2559 8384 88
4573 2258 53
6957 7367 21
5232 349 44
6656 8123 91
8851 8587 24
7569 539 57
7534 2629 38
4993 8736 19
6944 8329 55
7515 7440 25
1506 2799 43
8698 6697 15
7004 6891 68
7898 3809 43
280 696 51
248 4251 67
4338 6483 48
3702 367 38
3564 9215 18
8507 4812 21
6450 7960 37
4201 8736 8
1887 7810 66
7247 2210 72
3520 1087 20
8263 4717 72
8994 2439 64
1434 8117 47
1394 6355 77
8757 8917 51
305 3102 89
3833 5491 31
6933 6775 18
6255 7621 95
2826 782 40
4181 3972 2
5728 1767 36
756 5502 1
4368 6924 54
307 5827 55
1668 5009 58
7909 4686 58
7173 2411 95
7074 7117 44
1329 2743 63
4482 6632 17
5845 8763 48
2612 8194 14
1627 2166 62
152 9308 22
4361 2216 6
9271 2057 30
683 3587 59
6298 545 59
3230 8745 21
280 5469 10
728 6338 39
6047 6466 91
46 4545 92
720 707 37
9545 4255 38
5756 79 84
5997 2053 15
5015 3871 78
5004 9486 41
1514 6241 21
9361 1813 94
8887 1353 48
7420 8933 40
2956 7105 0
7731 2266 6
7774 8299 57
3941 6504 68
3063 4823 91
3801 8362 70
9517 4489 75
4 5127 1
8632 2186 12
342 6454 35
9747 4785 31
3789 3105 60
6621 4987 67
5057 4994 27
5926 4818 57
393 5971 67
739 6911 61
7989 5168 71
3524 7012 52
9504 6540 24
2895 2322 77
2798 7961 10
774 8668 47
131 2667 8
4209 2357 87
552 8194 37
6841 2014 53
7812 3989 8
5679 3599 18
2426 9757 22
2079 973 46
2664 1342 53
3171 7414 46
2567 3376 100
5566 8643 15
720 6190 34
8493 2183 52
6438 804 77
1171 5252 98
2005 8352 76
9224 9048 18
7434 1887 96
6181 7598 39
4621 8549 58
6624 9458 92
1249 7245 94
7042 3515 81
7044 8750 29
6252 951 70
5150 8358 54
4155 1718 52
9807 4684 27
6326 4576 16
9884 6906 14
7115 1073 76
4620 5127 6
6158 8582 90
1230 6007 89
1851 9980 87
3487 2125 92
2041 9635 88
3400 6052 91
5592 6172 78
464 1105 66
4278 735 53
339 2510 1
1843 5643 21
1959 9752 57
1840 4470 11
1066 3712 43
1671 1538 89
7303 5093 86
1323 8748 93
4358 175 20
6728 5575 69
2931 8429 73
8935 4611 61
975 5547 30
5832 9776 22
7488 3843 25
4712 3151 56
1353 8594 37
7132 4115 4
2764 2569 74
6178 9042 11
1630 5256 59
7348 9767 4
7135 5075 54
6721 8597 11
7460 3086 24
4914 4679 62
5592 5229 47
4881 7532 68
5800 4389 95
261 7635 86
1120 9939 15
1083 6834 79
6847 82 42
4857 7482 82
627 4371 80
5953 2722 72
7155 1526 93
5875 7259 63
6508 9119 83
6873 8544 63
8750 8899 28
2796 8198 61
5315 1525 35
864 9548 31
8650 5493 17
5895 3479 33
2822 7849 91
5508 8331 8
3576 8152 56
4336 6325 56
9901 3449 32
808 4609 35
5302 6845 0
733 4258 22
7983 6598 44
7779 7380 59
3266 3727 5
5350 4576 7
4272 9472 68
927 2142 7
3125 9452 79
2012 6101 68
7262 1684 6
8626 3626 53
8222 104 17
8422 3444 64
4732 6433 44
2364 421 96
6782 4993 42
2002 2888 66
9199 986 61
2426 7603 49
2528 7024 39
1621 6563 95
7575 6419 96
4831 8278 89
7221 2517 8
5696 5031 45
1602 3521 67
2635 7427 60
967 7109 33
3570 6364 3
723 2452 44
9367 6881 8
3850 7532 56
1462 4712 49
3014 3935 97
6371 2905 17
4607 1423 21
6633 6896 40
7131 958 19
2568 2135 99
2559 7703 50
9468 739 36
5755 8401 39
2793 8520 15
7577 797 75
7471 4557 17
6835 6061 15
3500 8645 14
8668 8339 12
8969 1877 8
6180 1921 87
1259 5498 6
586 6029 87
7708 9351 3
2302 2990 56
8541 8601 64
128 4154 31
4012 2409 6
7300 899 18
1628 5323 41
92 3215 36
7368 3183 63
4963 6719 5
9482 1330 25
6808 850 68
3041 548 43
5659 9266 68
4555 4806 49
4651 6304 97
588 9510 18
1600 7060 21
8450 8199 51
4085 2432 51
9906 8499 19
1861 4734 11
4708 4234 23
1300 1930 0
1620 6817 44
2299 4914 87
9596 9118 28
7569 5693 3
489 6637 19
91 4262 57
9819 5779 18
2328 77 88
1267 5951 32
7371 3456 8
3587 5362 75
8233 7329 6
4306 8741 23
1510 1888 91
9145 8812 66
5823 6738 94
5756 479 73
398 7842 47
5307 2102 88
8760 7106 75
4324 8440 27
5836 819 47
7992 9269 53
4384 6788 80
1206 4430 66
2520 1850 9
6103 9038 40
8768 3392 55
2166 4239 45
1946 2399 7
4211 6060 94
9964 8421 67
8139 3114 9
8609 9524 94
2288 2098 23
4613 8359 28
2139 3984 70
3369 1276 47
2096 3587 4
1740 4176 73
2679 8424 94
7925 6460 52
1106 926 32
1840 6075 58
7647 1890 37
4687 618 94
4454 605 38
5663 1997 9
6902 8982 38
4681 28 10
8154 4353 89
8730 723 71
8087 6652 1
2793 519 16
6344 4178 32
6026 8510 35
784 8796 16
6861 360 100
6860 3354 35
1790 8104 75
5136 4266 46
4520 4460 78
4786 1039 83
6305 8709 37
4550 3391 10
1608 6730 28
1857 4111 9
2498 5172 86
9820 9274 58
7830 8637 34
3872 4576 89
146 7717 24
7400 481 27
7808 9103 92
6400 4522 92
4814 7730 21
5667 576 17
7740 4223 37
5421 7346 43
2690 5126 86
6943 7053 44
7813 9235 70
7399 94 31
9078 8319 26
7736 278 32
9498 8111 4
653 6680 16
9265 9009 22
2629 5477 12
2466 2112 5
8014 3142 64
2252 6348 36
6210 3934 5
4288 4983 34
1579 1033 95
1325 4451 50
9076 8942 63
4085 4823 67
2032 9886 22
3553 905 79
9010 5158 69
947 1056 85
2138 8293 38
2134 5794 5
8473 731 88
2051 716 94
3665 9429 60
1094 2972 75
7835 9528 18
54 386 25
6679 3880 56
2670 2682 96
3588 5345 59
3279 7022 1
3582 5300 0
5410 7489 51
6081 2456 12
4342 9483 38
5346 444 40
1194 3259 49
4388 7103 69
9010 2908 33
6717 5091 3
1620 41 100
5849 7131 66
5823 8657 45
3889 3322 58
8140 2135 54
4615 4842 68
8954 8499 75
6102 1575 23
156 324 42
5467 4566 98
4154 8933 6
1792 9482 65
5016 2956 20
5347 2491 82
2279 7263 66
4275 3058 46
4563 7250 82
9186 2613 28
4068 18 45
1453 4279 30
5125 4613 53
395 2750 39
9461 3295 75
1746 840 21
5041 8193 18
8722 1022 19
8891 5910 9
2139 8441 40
8085 7807 96
718 5940 52
435 7468 97
3130 5838 3
2183 8614 30
5198 9273 78
1010 9935 14
8088 3980 87
9997 8161 55
2311 9366 53
4308 6056 4
8043 8561 65
3865 4547 76
4865 2190 30
8943 2403 73
5919 1399 69
5438 9345 88
5935 2859 12
7509 3292 69
394 4286 68
5670 4029 79
2923 5707 57
3631 53 8
9600 6883 15
8970 1633 40
9439 9117 87
7834 673 56
4891 6819 11
8040 8490 46
9665 8141 48
2768 6852 18
728 5298 50
9294 4138 10
3646 5642 20
2523 5607 27
823 9499 4
517 122 81
4946 2275 14
5480 3714 31
1399 8667 58
8467 7646 85
9468 8840 80
4530 6462 4
9787 9770 70
264 9793 10
9969 8421 47
3946 736 61
2380 567 46
2804 1007 95
2680 3299 85
5970 7697 38
2489 6829 9
5487 7013 89
4103 6744 26
8892 9240 69
715 3215 50
6674 679 48
